Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,4.1,8.42,972,4,1.16,,14,280,,,,,8.6,18,250,104,67,5,0.1,0.01,295,72,27.95,68,84,566,380,11,0.1,,0.1,10,0.79,37.13,2.12
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6,7.05,670,3,7,0.15,6.1,41,4,,,,19,16,156,58,32,5.6,0.1,0.01,169.89,40,17,8,25,380,273,13,,0.17,0.1,5,0.16,23.47,0.83
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,1.2,7.73,1380,8,14.6,,94,540,,,,,9.2,5,315,182,47,5,0.16,0.01,365,92,32.8,118,156,898,620,16,1.33,,0.1,23,1.06,46.12,3.54
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,0.3,7.62,1319,8,3.86,,49,430,,,,,8.72,5,285,166,74,5,0.82,0.02,320,86,25.52,92,132,744,520,12,0.73,,0.1,18,0.62,45.45,3.2
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,1.3,7.49,1392,6,2.72,,33,350,,,,,17.8,5,365,187,48,5,0.36,0.01,415,112,32.8,124,124,904,604,28,0.61,,0.1,26,0.96,37.46,2.64
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,7.78,1561,10,4.8,,63,430,,,,,22.4,5,375,177,94,5,1.46,0.05,420,108,36.45,112,135,904,620,32,2.08,,0.1,17,0.53,39.81,2.86
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,7.66,1630,8,5.6,,79,430,,,,,16.4,5,385,192,94,5.6,0.45,0.01,405,106,34.02,128,190,1012,660,28,1.85,,0.1,31,1.12,48.05,4.1
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,1,7.65,1250,6,4.26,,58,430,,,,,15.6,5,290,104,71,5,0.2,0.01,315,84,25.52,44,80,691,523,34,1.33,,0.1,16,0.48,34.05,1.96
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,7.8,1269,8,3.2,,63,350,,,,,14.2,5,225,188,43,5,0.46,0.01,280,76,21.87,82,134,744,460,22,2.6,,0.1,14,0.83,49.34,3.47
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,1,7.99,1432,6,3.1,,49,350,,,,,26.6,5,375,190,58,5,0.36,0.02,425,114,34.02,128,146,888,620,38,1.22,,0.1,9,0.56,42.0,3.07
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,2.1,7.73,897,4,2.6,,49,430,,,,,24.5,5,170,138,47,5,0.2,0.01,200,56,14.58,88,122,585,400,37,1.32,,0.1,18,0.94,54.23,3.74
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,DRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,1.2,7.66,1566,6,14,,58,540,,,,,11.8,5,355,172,54,5.6,0.79,0.02,435,108,40.09,104,140,944,700,23,1.12,,0.1,24,1.02,39.41,2.91
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.72,1753,20,17,,94,540,,,,,40.8,5,465,195,163,8.96,1.45,0.04,438,121,33,130,185,988,680,53,2.88,,0.1,18,0.84,46.48,3.83
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,1.4,8.09,1555,6,10.2,,79,430,,,,,4.8,5,395,233,58,5,0.82,0.05,423,105,39,148,186,1002,700,19,1.18,,0.1,14,0.79,47.72,3.92
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.6,1133,16,6.68,,70,430,,,,,38.6,5,290,133,140,5,0.14,0.01,315,80,27.95,84,108,693,440,101,1.33,,0.1,22,0.82,40.52,2.64
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,5.2,7.38,1135,5.5,9,0.16,8.3,47,6,,,,15,24,244,138,56,10.1,0.1,0.01,340.39,72,39,14,37,644,461,17,,0.2,0.1,7,0.28,18.62,0.87
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.01,1123,6.2,2.72,,33,430,,,,,12.2,5,280,115,56,5,0.14,0.01,325,84,27.95,68,91,644,420,18,1.22,,0.1,8,0.79,37.01,2.19
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.71,1932,12,15.8,,58,540,,,,,26.7,5,380,244,153,8.96,3.36,0.1,510,120,51.03,166,164,1219,840,41,2.58,,0.1,16,0.86,40.07,3.15
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.18,1364,10,4.2,,38,430,,,,,33.2,5,345,162,103,5,0.14,0.01,360,92,31.59,104,146,873,560,69,2.9,,0.1,20,0.82,45.04,3.34
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,3.4,6.81,980,5.6,3.6,,17,280,,,,,8.6,5,210,109,46,5,0.19,0.01,210,50,20.66,40,112,541,407,34,0.62,,0.1,10,0.65,52.1,3.35
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,3,7.47,829,4.2,8.82,,58,540,,,,,28.8,5,180,124,47,5,0.1,0.01,200,48,19.44,74,97,514,320,48,0.52,,0.1,12,0.96,49.35,2.97
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,2.1,7.15,946,5.2,4.2,,27,350,,,,,10.2,5,222,102,48,5,0.15,0.01,260,66,23.09,58,95,540,360,25,0.87,,0.1,8,0.9,43.21,2.56
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,2.4,7.86,1026,5,3.4,,63,350,,,,,22.2,5,225,129,43,5,0.1,0.01,260,66,23.09,78,112,639,400,49,0.17,,0.1,17,0.87,46.25,3.01
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,0.3,7.16,1318,8,6.86,,46,430,,,,,22.8,5,285,182,80,5,0.15,0.01,315,84,25.52,92,198,844,520,76,2.44,,0.1,22,0.8,55.54,4.84
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.15,1611,22,11.2,,49,540,,,,,28.6,5,346,201,207,5,0.37,0.01,380,94.4,34.99,98,164,955,600,43,1.98,,0.1,24,0.88,46.36,3.65
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,6.95,2340,18,18.6,,120,540,,,,,18.2,5,545,293,195,7.84,1.12,0.01,600,148,55.89,176,254,1294,924,46,2.88,,0.1,16,1.2,46.97,4.5
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,5.1,8.26,746,3.2,0.82,,11,130,,,,,13.2,10,140,120,44,5,0.17,0.02,195,58,12.15,91,87,488,260,17,0.1,,0.1,9,0.58,47.72,2.7
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,5.9,7.29,679,2.4,5,0.14,13,170,8.1,,,,17,20,104,66,22,5,0.1,0.01,152,34,16,7,18,388,279,12,,0.19,0.1,4,0.19,19.97,0.64
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,5.9,7.14,817,2.6,6,0.19,21,220,10,,,,14,12,120,86,26,5,0.1,0.01,184,40,20,9,24,460,331,19,,0.16,0.1,4,0.22,21.68,0.77
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.1,7.1,865,2.8,7,0.15,25,210,12,,,,13,16,130,68,29,5,0.1,0.01,170,38,18,6,21,490,352,14,,0.24,0.1,5,0.15,20.56,0.7
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,5.6,7.18,1072,4,8,0.23,27,240,14,,,,18,24,156,92,43,7.8,0.1,0.01,216,48,23,10,28,610,436,17,,0.22,0.1,6,0.26,21.4,0.83
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,1.8,7.44,512,8,2,,27,280,,,,,7.2,5,180,43,87,5,0.36,0.01,225,56,20.66,26,28,292,160,29,0.28,,0.1,5,0.61,20.75,0.81
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,3.2,7.29,688,4.2,3.6,,33,350,,,,,8.6,5,195,72,32,5,0.1,0.01,235,68,15.79,46,54,441,260,19,0.62,,0.1,9,0.51,32.18,1.53
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,2,7.99,1375,6,10.2,,79,430,,,,,18.6,5,245,202,96,5,0.82,0.04,290,74,25.52,126,153,880,625,26,1.62,,0.1,12,0.79,52.03,3.9
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,Due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,0.7,7.07,1375,8,6.8,,27,430,,,,,16.7,5,390,120,102,5.6,0.35,0.01,425,106,38.88,74,112,802,540,35,1.22,,0.1,14,0.92,35.37,2.36
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,Station code:4237 & 4694 -  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as there was no acess to collect water in the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.21,1445,6,4.86,,27,350,,,,,8.7,5,330,177,86,5,1.36,0.01,355,94,29.16,116,145,840,580,28,1.16,,0.1,16,1.01,45.54,3.34
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake  was dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,Lake sample were not collected as there was no acess to collect water in the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,2.9,7.58,567,3.6,1.2,,17,280,,,,,16.7,5,148,70,40,5,0.1,0.01,180,44,17.01,43,48,368,220,20,0.13,,0.1,4,0.1,35.94,1.55
4700,Lakes & Tanks ,"Large tank, Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,2.4,7.27,1192,5.2,4.8,,33,350,,,,,16.7,5,240,168,52,5,0.36,0.01,295,74,26.73,74,124,712,460,31,0.67,,0.1,12,0.69,46.37,3.13
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,4.2,7.28,1176,11,10,,120,920,,,,,39,5,344,128,48,48,18,0.17,288,83,19,58,99,730,599,5,0.1,,0.1,15,0.5,27.76,1.85
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,6.98,1978,10,12.6,,54,540,,,,,24.6,5,388,244,155,5.6,0.17,0.01,415,101.6,39.12,142,220,1158,820,41,1.36,,0.1,16,0.98,52.22,4.68
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,2.1,7.65,878,4.2,3.8,,17,350,,,,,11.2,5,195,118,56,5,0.1,0.01,197,46,20,74,98,520,340,19,0.8,,0.1,12,0.85,49.92,3.03
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lakedue to water Hycianth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,4,7.56,366,2.1,2.48,,9,280,,,,,10.2,5,110,34,12,5,0.1,0.01,120,34,8.5,21,26,200,120,18,0.16,,0.1,2,0.32,31.48,1.03
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,2.2,8.89,1280,8,7.8,,49,430,,,,,8.6,30,300,197,79,5.6,0.79,0.24,355,82,36.45,118,174,821,520,27,1.33,,0.1,15,1.16,50.14,4.0
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.47,1064,18,6.2,,46,350,,,,,16.2,5,180,147,145,5,0.49,0.01,225,42,29.16,92,112,608,400,38,1.32,,0.1,8,0.79,50.7,3.24
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,3.2,8.1,1029,3.9,6.6,,49,430,,,,,7.8,5,266,113,44,5,0.14,0.01,305,74,29.16,34,66,580,420,14,0.68,,0.1,10,1.04,31.0,1.64
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.49,1247,10,8.8,,58,350,,,,,11.1,5,240,162,87,5,0.11,0.01,275,56,32.8,84,140,748,460,42,1.33,,0.1,12,1.38,51.03,3.66
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,2.8,7.7,1038,4,3.8,,49,430,,,,,8.6,5,240,120,40,5,0.17,0.01,335,72,37.66,61,74,580,420,18,1.76,,0.1,3,0.58,32.07,1.75
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,2,7.49,1286,6,8.6,,58,540,,,,,15.7,5,360,144,75,5.6,0.36,0.01,385,93,37,87,109,824,520,29,1.74,,0.1,10,0.73,37.23,2.41
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake due to water Hycianth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,0.3,7.45,2361,10,17.8,,49,540,,,,,25.5,5,430,349,115,11,2.45,0.04,535,128,52.24,208,259,1465,920,45,1.22,,0.1,24,1.08,49.76,4.86
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,0.3,8,1821,8,10.2,,79,240,,,,,16.7,5,365,280,87,7.28,2.06,0.11,415,96,42.52,160,218,1162,810,22,2.9,,0.1,20,0.96,51.7,4.64
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.12,1473,16,12.6,,49,350,,,,,23.6,5,320,166,153,5,0.16,0.01,370,94,32.8,102,140,840,540,37,1.22,,0.1,11,0.78,44.1,3.16
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,8.1,1435,10,10.8,,58,430,,,,,18.8,5,290,195,100,5.6,0.25,0.02,360,93.6,30.62,120,138,901,560,29,1.33,,0.1,8,0.72,44.65,3.16
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.23,1359,8,8.2,,33,350,,,,,22.6,5,288,160,64,5.6,0.16,0.01,320,84,26.73,92,131,780,520,47,0.79,,0.1,21,0.95,44.98,3.18
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake due to water hycianth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,1,7.79,1180,6,10.2,,33,430,,,,,27.2,5,250,141,62,5.6,0.11,0.01,285,70,26.73,92,118,720,610,48,0.63,,0.1,16,1.03,45.53,3.03
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.9,7.42,1486,7.2,5.8,,33,350,,,,,10.2,5,325,194,89,5.6,0.82,0.01,355,90,31.59,126,148,966,620,46,0.76,,0.1,31,1.14,44.8,3.41
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,4.1,8.53,377,2.1,2.2,,9,110,,,,,4.8,30,110,44,14,5,0.1,0.01,135,36,10.94,28,30,240,140,24,0.1,,0.1,5,0.32,31.48,1.12
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Samples were not collected as there was no access to collect water in the Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,4.2,7.25,945,4,4.18,,17,210,,,,,7.2,5,204,132,32,5,0.36,0.01,240,60.8,21.38,86,124,570,440,21,0.97,,0.1,12,0.38,51.24,3.47
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.34,1433,8,8.82,,21,430,,,,,28.6,5,375,182,108,5,0.19,0.01,415,104.8,37.18,122,150,933,560,54,0.96,,0.1,19,0.85,42.49,3.19
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.31,1888,14,4.26,,63,350,,,,,6.62,5,470,264,153,6.72,1.48,0.02,535,136,47.38,172,222,1190,805,10,1.98,,0.1,19,0.96,46.21,4.16
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,7.4,487,5,2.98,,27,280,,,,,6.6,5,115,60,46,5,0.1,0.01,145,36,13.37,40,42,280,200,12,0.62,,0.1,4,0.49,37.71,1.51
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.7,7.11,688,3.2,3.8,,23,350,,,,,12.2,5,145,102,42,5,0.1,0.01,170,38,18.22,52,72,420,320,26,0.73,,0.1,4,0.65,47.06,2.39
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,3.3,7.03,987,5.8,4.62,,27,430,,,,,32.6,5,185,140,64,5,0.14,0.01,225,60,18.22,64,104,580,400,74,1.03,,0.1,8,0.58,48.91,3.01
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,7.05,828,6,3.8,,11,280,,,,,17.2,5,185,46,58,5,0.1,0.01,225,56,20.66,39,44,462,326,28,0.69,,0.1,5,0.68,29.15,1.27
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.29,1348,10,6.6,,27,430,,,,,38.8,5,235,180,116,5,0.82,0.01,295,74,26.73,109,152,802,540,62,0.8,,0.1,13,0.92,51.35,3.84
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,7.45,644,6,3.2,,17,220,,,,,16.7,5,188,79,60,5,0.1,0.01,210,51,20,48,70,380,320,20,0.67,,0.1,8,0.86,40.77,2.1
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.18,1071,8,4.8,,27,350,,,,,16.8,5,220,149,72,5,0.16,0.01,270,64,26.73,92,112,620,420,27,0.69,,0.1,5,0.77,46.71,2.96
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,6.96,1050,20,5.2,,33,350,,,,,28.7,5,230,142,151,5,0.1,0.01,285,70,26.73,70,102,729,561,60,0.18,,0.1,6,0.9,42.99,2.62
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,7.06,1098,6.4,5.8,,33,430,,,,,24.4,5,250,118,80,5,0.14,0.01,315,52,44.95,72,92,610,440,33,0.74,,0.1,10,0.65,37.73,2.25
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.31,980,10,6.2,,33,430,,,,,8.6,5,200,120,100,5,0.11,0.01,250,64,21.87,66,96,544,420,18,0.73,,0.1,11,0.74,44.04,2.63
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,Sample were not collected Due to Dried of the lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
