Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4670,Lakes & Tanks ,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,4.1,7.44,539,2.1,2.8,,6,170,1.8,,,,5,5,150,51,20,5,0.1,Less than 0.01,220,60,17.01,38,35,328,286,8,0.3,,0.1,3,0.69,25.29,1.02
4675,Lakes & Tanks ,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",Hyderabad,hyderabad,3.2,6.87,589,3.6,3.2,,5,280,Less than 1.8,,,,9,5,128,68,42,5,0.1,Less than 0.01,155,32,18.22,48,60,358,360,8,0.41,,0.1,7,0.44,44.16,2.09
4680,Lakes & Tanks ,Laknavaram lake,Mulugu,Warangal,6.6,7.7,132,2.1,0.3,,Less than 1.8,4,Less than 1.8,,,,5,5,38,13,11,5,0.1,Less than 0.01,46,12,5,5,8,82,48,6,0.1,,0.1,2,0.24,26.29,0.51
4681,Lakes & Tanks ,Pakala lake Narsampet,Warangal Rural,Warangal,6.5,7.62,423,2.1,0.46,,Less than 1.8,10,Less than 1.8,,,,5,5,132,41,12,5,0.1,Less than 0.01,140,38,10.94,16,24,244,160,16,0.13,,0.1,3,0.29,26.54,0.88
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,1.3,7.93,1263,12,4.2,,33,350,5,,,,16.2,5,340,156,102,8,0.1,Less than 0.01,345,72,40,68,120,802,720,24,0.42,,0.1,9,0.82,42.14,2.8
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6.3,7.44,460,2.8,5,0.12,8.1,27,6,,,,15,20,120,46,26,5,0.1,Less than 0.01,140,30,16,6,14,260,189,8,,0.13,0.1,2,0.1,17.42,0.51
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,2.4,7.82,1210,8,1.8,,39,430,11,,,,5,5,266,138,76,5,3.1,Less than 0.01,278,66,27.46,84,113,798,598,22,1.2,,0.1,7,1.01,46.0,2.94
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,0.3,7.27,1482,10,13,,7,350,1.8,,,,12.6,5,350,160,110,5,0.1,Less than 0.01,410,94,42.52,102,117,964,607,22,1.1,,0.1,7,0.45,37.65,2.51
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2.2,7.42,1358,8,6.4,,4,350,Less than 1.8,,,,10.2,5,264,182,74,5,0.1,Less than 0.01,316,72,33.05,94,135,896,720,16,0.78,,0.1,9,0.89,47.13,3.29
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,7.56,1682,8,2.13,,21,430,4,,,,10.9,5,410,184,71,10,0.1,Less than 0.01,480,123,42,131,185,1042,880,16,1.1,,0.1,5,0.27,45.13,3.66
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,8.14,1545,8,12,,17,540,5,,,,12.4,5,380,187,75,5,0.1,Less than 0.01,445,112,40.09,134,180,974,760,20,0.92,,0.1,7,1.15,46.18,3.7
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,0.3,8.08,1353,10,4.5,,11,540,2,,,,5,5,280,160,90,6.72,0.1,Less than 0.01,335,92,25.52,102,135,838,520,15,1.1,,0.1,9,0.28,45.76,3.2
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,Sample was Not Collected due to No access to collect sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,2.1,7.94,1609,4,3.6,,15,210,2,,,,5,5,295,240,59,5,0.1,Less than 0.01,450,100,48.6,148,170,1014,710,12,1,,0.1,10,0.6,44.27,3.47
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,2.8,7.78,943,6,2.8,,7,240,Less than 1.8,,,,9.2,5,192,150,38,5,0.1,Less than 0.01,208,44.8,23.33,54,130,608,528,16,0.88,,0.1,7,0.99,56.43,3.91
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,Not In Existance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,0.3,7.86,1236,8,1.6,,17,430,2,,,,11,5,220,189,92,5,0.1,Less than 0.01,260,64,24,112,185,780,520,26,1.2,,0.1,9,0.92,59.7,4.99
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.87,2436,20,12.8,,21,430,2,,,,30,5,679,264,186,11.2,9.2,Less than 0.01,746,154.4,87.48,210,138,1468,1146,42,1.6,,1.75,10,0.1,28.21,2.19
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,2.2,7.92,1356,5.6,1.01,,7,430,Less than 1.8,,,,5,5,275,162,54,5,0.1,Less than 0.01,310,90,20.66,114,125,872,684,11,0.22,,0.1,9,0.37,45.72,3.08
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.77,1083,12,5.2,,21,540,4,,,,19.2,5,220,124,136,13,0.1,Less than 0.01,255,68,20.66,86,129,660,400,30,0.72,,0.1,8,0.58,51.29,3.51
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,6.2,7.48,890,6,8,0.16,8.3,38,4,,,,10,28,244,88,50,9,0.1,Less than 0.01,292,58,36,16,22,520,366,15,,0.12,0.1,5,0.22,13.69,0.56
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.45,1428,10,4.8,,27,430,5,,,,14.4,5,312,144,108,7,0.1,Less than 0.01,355,82,36.45,122,133,870,590,21,1.2,,0.1,9,0.88,43.97,3.06
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.77,1942,14,18.6,,33,540,10,,,,17,5,470,356,198,36.96,0.1,Less than 0.01,525,134,46.17,218,185,1556,1072,20,1,,0.1,9,0.84,42.74,3.5
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,1.2,7.77,1702,10,9.6,,33,430,9,,,,14.6,5,315,210,89,4.48,0.1,Less than 0.01,385,100,32.8,144,165,1038,840,28,0.94,,0.1,11,0.83,47.23,3.65
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Sample  was not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,3.2,7.49,958,4,1.2,,4,280,1.8,,,,12,5,210,132,38,5,0.1,Less than 0.01,240,58,23.09,84,100,612,410,38,1.21,,0.1,13,0.86,45.7,2.8
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,0.3,7.13,1091,4,6.6,,27,430,7,,,,8,5,265,108,44,13,0.1,Less than 0.01,325,72,35.23,74,141,674,640,13,3.2,,0.1,14,0.1,47.06,3.39
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,2.6,7.44,951,2.9,0.81,,16,220,4,,,,12,5,248,116,36,5,0.1,Less than 0.01,332,80,32.08,80,83,590,489,12,2.1,,0.1,10,0.82,34.24,1.98
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,0.3,7.7,1540,10,16,,14,430,2,,,,13.3,5,288,188,112,5,0.1,Less than 0.01,380,96,34.02,124,112,980,720,32,3,,0.1,9,0.72,38.24,2.49
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,Sample was not collected as there was no access to collect water in the Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.37,1654,16,18.8,,14,430,4,,,,36,5,339,194,164,6.72,0.1,Less than 0.01,335,84,30.38,118,131,1026,842,90,2.6,,0.1,9,0.81,45.0,3.1
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,7.56,2169,12,16.8,,26,430,5,,,,32,5,465,289,156,10,0.1,Less than 0.01,570,124,63.18,196,153,1367,915,75,2.2,,0.1,11,0.77,36.15,2.78
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,5.1,7.77,634,4,0.68,,2,47,Less than 1.8,,,,2.2,5,145,68,18,5,0.1,Less than 0.01,175,44,15.79,46,43,374,240,12,0.12,,0.1,5,0.17,33.91,1.41
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,6,7.37,470,2.5,5,0.1,13,210,8.3,,,,11,20,128,44,27,5,0.1,Less than 0.01,144.04,28,18,5,13,268,192,8,,0.15,0.1,3,0.13,15.96,0.47
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,6.1,7.43,440,3,7,0.13,27,220,22,,,,9,20,122,40,32,5.6,0.1,Less than 0.01,132,26,16,4,14,248,171,13,,0.13,0.1,4,0.17,18.2,0.53
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.4,7.23,420,3,4,0.1,21,240,17,,,,8,12,106,36,29,7.3,0.1,Less than 0.01,118,24,14,4,11,238,165,9,,0.18,0.1,3,0.1,16.37,0.44
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,5.9,7.47,670,4,10,0.17,24,280,13,,,,13,16,140,82,45,8.4,0.1,Less than 0.01,194,38,24,7,21,378,263,12,,0.17,0.1,5,0.21,18.48,0.65
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,5,7.06,713,2.1,2.8,,7,150,Less than 1.8,,,,23.9,5,190,75,28,5,0.1,Less than 0.01,245,58,24.3,52,53,440,340,80,0.23,,0.1,6,0.66,31.21,1.47
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,3.8,7.45,1121,3.2,5.8,,7,170,Less than 1.8,,,,7,5,222,178,32,29,0.1,Less than 0.01,235,54,24.3,82,99,654,510,6,0.14,,0.1,7,0.48,46.74,2.8
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,0.3,7.13,1477,8,7,,17,430,2,,,,26,5,395,150,93,12,0.1,Less than 0.01,465,120,40.09,108,139,945,620,98,0.18,,0.1,10,0.74,38.64,2.8
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,Due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,Station code:4237 & 4694 -  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as there was no acess to collect water in the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.97,1499,8,5.2,,17,350,4,,,,16.3,5,310,222,92,5.6,0.1,Less than 0.01,355,92,30.38,128,88,1070,680,32,0.6,,0.1,8,1.09,34.28,2.03
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake  was dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,Lake sample were not collected as there was no acess to collect water in the lake.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,4.2,7.53,665,2.1,0.32,,8,120,2,,,,5,5,210,63,28,5,0.1,Less than 0.01,273,63,28,38,63,412,260,8,0.88,,0.1,9,0.1,32.4,1.65
4700,Lakes & Tanks ,"Large tank, Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,2.2,7.49,1268,4,2.8,,20,220,6,,,,7,5,260,160,44,21,0.1,Less than 0.01,275,66,26.73,96,122,810,620,5,2,,0.1,11,1.25,47.73,3.19
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,3.5,7.86,1740,8,10,,79,280,13,,,,23,,328,154,32,37,9,0.01,340,96,24,,120,989,782,48,,,0.1,24,,41.3,2.83
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,7.47,2210,12,11.6,,84,540,21,,,,7,5,410,296,144,13.44,0.1,Less than 0.01,485,124,42.52,176,130,1348,941,38,0.66,,0.1,8,1.93,36.23,2.56
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,1.1,7.28,939,6,6.2,,17,280,2,,,,12.5,5,215,102,72,5,0.1,Less than 0.01,265,66,24.3,64,95,572,388,36,1.1,,0.1,6,1.1,42.98,2.53
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,0.3,7.97,1910,10,27,,26,350,5,,,,13.4,5,345,242,95,21.28,0.1,Less than 0.01,380,98,32.8,162,170,1202,883,46,4.2,,0.1,20,0.99,47.57,3.78
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,2.5,7.59,1528,14,2,,17,79,2,,,,11,5,165,198,89,9,0.1,Less than 0.01,220,56,19.44,86,82,470,320,27,0.21,,0.1,19,0.84,42.08,2.4
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,3.3,8.12,1291,10,8.2,,17,120,4,,,,13,5,275,171,65,5.6,0.1,Less than 0.01,305,68,32.8,102,85,744,680,19,0.42,,0.1,8,1.14,36.83,2.11
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.76,1270,10,0.92,,12,540,2,,,,16,5,240,159,131,21.28,0.1,Less than 0.01,275,66,26.73,95,86,738,476,18,1.27,,0.1,5,0.69,39.8,2.25
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,2.8,7.24,1095,4,12.2,,11,140,1.8,,,,18.4,5,162,172,56,18,0.1,Less than 0.01,185,38,21.87,68,80,648,540,54,0.1,,0.1,8,1.06,46.97,2.55
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.17,1535,14,3.2,,47,540,11,,,,25,5,260,210,169,28,0.1,Less than 0.01,285,68,27.95,103,89,936,702,49,3.2,,0.1,9,1.42,39.37,2.29
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,5.9,7.79,1047,2.1,2.2,,14,110,2,,,,5,5,180,212,12,18,0.1,Less than 0.01,255,64,23,131,85,666,510,10,0.25,,0.1,13,0.49,40.41,2.31
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.31,1265,10,5.2,,33,430,9,,,,7,5,292,136,108,12.32,0.1,Less than 0.01,330,76,34.02,111,87,824,640,7,0.88,,0.1,10,0.69,35.44,2.08
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as lake  was dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as lake  was dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,2.2,7.08,1811,14,1.2,,26,350,8,,,,12,5,395,248,102,24.64,0.1,Less than 0.01,509,103,61,174,131,1084,720,32,3.2,,0.1,25,0.97,34.37,2.52
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,0.3,7.68,1578,10,1,,13,94,4,,,,5,5,340,230,105,7.84,0.1,Less than 0.01,380,102,30.38,86,145,908,800,8,1.2,,0.1,17,0.88,43.87,3.23
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.18,1387,14,7.8,,13,350,2,,,,16,5,295,161,140,6.72,0.1,Less than 0.01,340,70,40.09,96,121,874,602,96,3.2,,0.1,8,1.38,42.75,2.84
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.89,1454,16,1.8,,21,280,6,,,,14.2,5,375,192,134,5.6,0.1,Less than 0.01,400,98,37.66,82,152,932,632,16,0.1,,0.1,7,1.38,44.57,3.3
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3,7.45,2250,20,37,,33,920,,,,,4.5,5,344,190,81,40,4,0.19,344,82,34,39,120,747,,10,3.1,,0.1,19,0.1,41,2.8
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.65,1328,10,5.8,,23,540,5,,,,12.2,5,280,164,118,12,0.1,Less than 0.01,310,76,29.16,94,125,824,537,21,2.8,,0.1,28,0.91,43.89,3.08
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as lake  was dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1.3,7.78,1758,10,2,,34,280,7,,,,10.2,5,310,226,95,21,0.1,Less than 0.01,315,64,37.66,128,39,1060,820,26,2.6,,0.1,19,0.92,19.9,0.95
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.5,8.28,380,3.5,0.38,,14,240,2,,,,13.3,10,120,29,20,5,0.1,Less than 0.01,145,34,14.58,22,33,246,160,23,0.52,,0.1,10,0.5,31.15,1.19
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2.8,7.38,746,3.2,3.7,,11,280,4,,,,12.5,5,170,90,37,5,0.1,Less than 0.01,200,54,15.79,43,209,470,280,21,0.52,,0.1,15,0.89,67.37,6.41
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3,7.59,808,4,3.2,,14,280,2,,,,16.6,5,210,78,44,5,0.1,Less than 0.01,235,62,19.44,36,70,518,341,26,0.5,,0.1,12,0.96,37.71,1.98
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2.8,7.64,945,5,6.89,,13,220,4,,,,15.4,5,210,131,55,5,0.1,Less than 0.01,275,72,23.09,87,99,586,389,19,0.2,,0.1,11,0.09,42.57,2.59
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1,7.8,1580,9,24,,9,280,2,,,,12.5,5,310,187,71,6.72,0.1,Less than 0.01,310,78,27.95,118,138,980,720,13,0.96,,0.1,13,1.41,47.76,3.4
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1.8,7.87,1514,8,4.6,,11,350,4,,,,15,5,380,250,83,11.2,0.1,Less than 0.01,440,114,37.66,88,295,1126,840,51,0.1,,0.1,178,0.05,48.9,6.1
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,6.9,985,8,3.8,,9,280,2,,,,14,5,290,91,72,28,0.1,Less than 0.01,315,78,29.16,65,38,584,480,29,0.9,,0.1,7,0.83,20.24,0.93
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.8,7.52,857,3,3.2,,8,170,2,,,,9.6,5,210,88,29,5,0.1,Less than 0.01,270,58,30.38,76,38,522,340,20,2.1,,0.1,3,0.96,23.07,1.0
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,3.6,7.26,642,3,2.8,,4,130,Less than 1.8,,,,5,5,160,84,30,11.2,0.1,Less than 0.01,205,50,19.44,58,49,372,280,8,0.12,,0.1,7,0.55,33.13,1.48
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.1,8.33,880,4,4.2,,6,170,Less than 1.8,,,,5,10,163,115,43,11.2,0.1,Less than 0.01,165,38,17.01,78,50,550,480,20,0.9,,0.1,6,0.94,38.51,1.69
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.7,7.2,1248,6,8.9,,12,210,1.8,,,,8.8,5,260,115,44,13.44,0.1,Less than 0.01,295,74,26.73,76,81,780,620,20,0.6,,0.1,10,1.08,36.29,2.05
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.28,1769,14,10,,14,350,4,,,,24.2,5,310,244,169,30,0.1,Less than 0.01,205,44,23.09,146,76,1064,800,74,3.2,,0.1,8,0.58,43.29,2.3
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,3.7,7.18,845,3.2,3.2,,8,350,1.8,,,,6.4,5,190,100,44,10.08,0.1,Less than 0.01,215,54,19.44,56,41,540,480,8,0.4,,0.1,4,0.75,28.73,1.21
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,3.1,7.05,1323,6,2.6,,10,220,1.8,,,,12,5,262,189,56,26,0.1,Less than 0.01,385,92,37.66,78,65,786,583,19,0.8,,0.1,10,0.9,26.12,1.44
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.3,7.27,1334,11,9.6,,17,240,2,,,,18.5,5,260,180,127,49.28,0.1,Less than 0.01,260,68,21.87,89,87,780,580,42,2.2,,0.1,9,1.09,40.96,2.34
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.8,7.14,1404,15,8.8,,13,220,2,,,,10.2,5,256,170,147,30,0.1,Less than 0.01,245,56,25.52,94,43,892,620,39,2.2,,0.1,9,0.92,26.61,1.19
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.8,7.65,1279,4,13.8,,8,350,1.8,,,,6.5,5,300,135,42,24.64,0.1,Less than 0.01,320,76,31.59,96,56,744,580,14,0.52,,0.1,5,0.93,27.07,1.36
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.31,1102,32,3.7,,4,280,Less than 1.8,,,,10.2,5,280,98,328,6.72,0.1,Less than 0.01,320,72,34.02,72,63,707,498,23,2.2,,0.1,7,0.98,29.28,1.53
