Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4670,Lakes & Tanks ,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,5.8,7.54,596,2.1,2.2,,17,280,Less than 1.8,,,,8.2,5,150,70,30,5,0.1,0.01,204,52,18,42,44,340,240,12,0.18,,0.1,5,0.68,31.15,1.34
4675,Lakes & Tanks ,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",Hyderabad,hyderabad,3.4,7.71,612,3.4,2.8,,33,350,Less than 1.8,,,,14,5,180,56,35,5,0.1,0.01,210,52,19.44,34,42,350,240,18,0.64,,0.1,4,0.52,29.7,1.26
4680,Lakes & Tanks ,Laknavaram lake,Mulugu,Warangal,5.7,7.73,161,2.1,0.28,,Less than 1.8,27,Less than 1.8,,,,6.4,5,40,14,10,5,0.1,0.01,60,16,4.86,12,6,90,60,12,0.1,,0.1,2,0.21,17.19,0.34
4681,Lakes & Tanks ,Pakala lake Narsampet,Warangal Rural,Warangal,5.4,7.92,387,2.1,0.28,,Less than 1.8,33,Less than 1.8,,,,15,5,145,24,16,5,0.1,0.01,140,40,9.72,10,13,220,160,25,0.1,,0.1,3,0.32,16.37,0.48
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,4,7.81,655,3.4,1,,11,280,Less than 1.8,,,,10.2,10,175,78,39,5,0.1,0.01,203,50,19,48,60,366,200,14,0.28,,0.1,8,0.44,37.82,1.83
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6.2,7.02,610,2.5,6,0.14,5.6,34,3.7,,,,15,10,128,56,28,5,0.1,0.01,164,38,17,4,21,342,254,7,,0.13,0.1,4,0.24,21.08,0.71
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,1.2,7.66,1044,5.8,10.8,,63,540,21,,,,7.2,5,240,109,69,5,0.23,0.01,273,73,22,82,102,640,540,23,0.36,,0.1,12,0.62,43.37,2.68
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,0.3,7.16,1093,6,3.2,,21,430,2,,,,18..2,5,222,148,66,5,0.25,0.01,230,60,19.44,54,124,598,420,27,0.84,,0.1,12,0.74,52.25,3.55
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2,7.44,1380,5.2,2.86,,21,350,Less than 1.8,,,,12.2,5,290,189,55,5,0.23,0.01,335,86,29.16,87,132,790,560,22,0.84,,0.1,22,0.92,44.03,3.13
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,7.38,1280,8,3.2,,57,430,Less than 1.8,,,,19.7,5,288,164,77,5.36,0.28,0.01,336,85,30,88,138,698,540,28,2,,0.1,21,0.58,45.15,3.27
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,7.56,1486,6,4.4,,73,430,2,,,,15.7,5,294,164,69,5,0.62,0.01,320,82,27.95,82,132,827,656,21,2.28,,0.1,24,1.08,44.9,3.2
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,2,7.24,966,4.8,2.4,,47,430,Less than 1.8,,,,12.8,5,195,110,31,5,0.22,0.01,227,58,20,30,68,536,420,32,1.56,,0.1,12,0.52,37.75,1.96
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,7.27,1101,7.8,3,,57,430,4,,,,11.8,5,210,162,66,5,0.15,0.01,225,58,19.44,64,124,644,440,36,2.18,,0.1,10,0.78,53.02,3.59
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,2.8,7.04,1326,4,3.8,,53,430,Less than 1.8,,,,17,5,340,209,42,5,0.1,0.01,370,94,32.8,76,140,802,540,23,1.02,,0.1,6,0.62,44.51,3.16
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,3.6,8.53,760,4,2.2,,57,430,Less than 1.8,,,,18.6,15,134,140,46,5,0.1,0.01,161,43,13,68,116,472,300,24,1.18,,0.1,12,0.82,58.75,3.97
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,Dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,1,7.43,1144,4.8,10.2,,47,430,Less than 1.8,,,,10.8,5,224,164,41,5,0.26,0.01,230,60,19.44,70,128,700,520,20,1.28,,0.1,18,1.18,52.27,3.66
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.41,1540,12,10.4,,74,540,Less than 1.8,,,,32.8,5,320,206,124,6.72,1.34,0.02,322,86,26,128,188,940,660,63,2.98,,0.1,10,0.89,54.87,4.55
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,2,7.6,1474,4.8,7.2,,54,430,Less than 1.8,,,,10,5,320,228,50,5,0.59,0.01,355,90,31.59,134,178,922,640,26,1.32,,0.1,16,0.76,50.64,4.1
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,6.72,810,10,5.2,,63,430,Less than 1.8,,,,30.6,5,185,80,155,5,0.15,0.01,234,59,21,64,86,460,300,96,1.54,,0.1,13,0.79,42.62,2.44
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,5.5,6.87,1078,4,10,0.13,6.8,43,6.1,,,,13,16,224,132,40,7.3,0.1,0.01,344,68,42,10,37,638,444,14,,0.18,0.1,5,0.17,18.63,0.87
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.18,940,6.8,3.2,,27,430,6,,,,9.2,5,210,109,94,5,0.14,0.01,241,62,21,68,98,540,420,18,1.32,,0.1,6,0.69,45.99,2.74
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.58,1472,9,16.6,,73,540,11,,,,18.2,5,285,186,83,5,0.23,0.01,397,98,37,114,110,822,640,23,2,,0.1,14,0.92,36.44,2.39
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.32,1380,8,3.8,,33,430,Less than 1.8,,,,28.6,5,265,180,100,5,0.22,0.01,300,74,27.95,96,152,790,560,49,2.36,,0.1,18,0.88,50.45,3.81
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,3.8,7.65,813,4,7.8,,47,430,4,,,,18.7,5,190,120,24,5,0.1,0.01,210,56,17.01,54,92,520,340,31,0.68,,0.1,10,0.92,47.2,2.75
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,3,7.03,1020,4.4,3.6,,27,430,Less than 1.8,,,,14.6,5,360,80,51,5,0.1,0.01,330,91,25,44,80,612,340,22,0.92,,0.1,6,0.94,33.88,1.91
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,2.5,7.61,876,4,2.8,,73,430,Less than 1.8,,,,13,5,180,101,33,5,0.1,0.01,195,38,24.3,50,88,491,385,28,0.12,,0.1,9,0.62,47.93,2.73
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,1.3,7.13,1287,5.8,4.2,,47,350,2,,,,18.6,5,270,164,63,5,0.15,0.01,250,72,17.01,88,140,740,520,43,1.82,,0.1,20,0.78,52.4,3.84
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.41,1246,14,8.8,,54,430,7,,,,20.2,5,265,129,155,5,0.13,0.01,295,76,25.52,63,103,688,543,33,1.04,,0.1,18,0.78,41.21,2.6
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,7.2,1790,12,16.8,,94,540,11,,,,17.8,5,420,177,114,5.6,0.59,0.01,511,127,47,112,180,996,600,36,2.62,,0.1,12,1.16,42.53,3.45
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,5.9,7.66,612,2.8,0.8,,7,220,Less than 1.8,,,,10.8,5,105,90,27,5,0.1,0.01,125,34,9.72,68,68,344,240,16,0.1,,0.1,6,0.52,52.6,2.64
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,5.8,6.4,602,2.2,6,0.12,11,150,9.1,,,,15,12,110,54,18,5,0.1,0.01,160,34,18,4,15,338,238,11,,0.14,0.1,3,0.21,16.6,0.52
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,5.9,6.89,801,2.5,5,0.16,17,210,11,,,,12,16,108,68,24,5,0.1,0.01,172.25,36,20,8,18,448,322,16,,0.11,0.1,4,0.13,17.98,0.59
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6,6.47,914,2.6,7,0.14,21,170,14,,,,11,16,122,74,28,5,0.1,0.01,190.48,40,22,7,20,512,360,13,,0.28,0.1,4,0.22,18.1,0.63
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,6,6.67,956,3,6,0.22,24,220,15,,,,16,20,148,86,31,5.6,0.1,0.01,224,46,26,9,25,536,396,15,,0.25,0.1,6,0.24,19.04,0.73
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,3,7.39,344,2.1,1.8,,23,220,Less than 1.8,,,,4.2,5,120,29,49,5,0.1,0.01,170,45,14,18,20,198,100,30,0.64,,0.1,4,0.52,19.81,0.67
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,1.2,7.79,969,8,4.2,,47,430,Less than 1.8,,,,7.8,5,320,90,92,5,0.2,0.01,381,98,33,54,70,551,435,56,0.78,,0.1,4,0.58,28.19,1.56
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,0.3,7.33,1354,6.6,8.6,,74,430,11,,,,12.4,5,250,182,81,5,0.16,0.01,260,54,30.38,112,154,820,580,19,1.82,,0.1,12,0.66,54.73,4.14
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.18,1045,6,5.2,,21,430,4,,,,14.2,5,282,124,79,5,0.15,0.01,310,78,28,74,121,640,460,30,1.38,,0.1,10,0.9,44.77,2.98
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,Station code:4237 & 4694 -  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.39,1350,6,2.6,,27,350,4,,,,10.8,5,230,177,58,5.58,0.21,0.01,270,68,24.3,120,146,805,560,22,1.82,,0.1,18,0.99,51.89,3.85
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake was dried up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,3.6,7.49,522,3.2,1,,17,220,Less than 1.8,,,,16.6,5,120,70,32,5,0.1,0.01,130,26,15.79,42,60,320,220,21,0.18,,0.1,5,0.1,48.73,2.28
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,3.2,7.27,940,4.8,3.8,,27,430,2,,,,15.6,5,190,114,47,5,0.1,0.01,225,58,19.44,68,100,520,380,20,0.74,,0.1,7,0.68,48.06,2.89
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,4,7.28,1176,10,5,0.1,170,540,,,,,32,5,268,115,40,42,17,0.24,260,69,21,79,81,648,475,5,0.1,,0.1,12,0.7,39.0,2.18
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,7.22,1435,8,10.2,,57,540,7,,,,15.6,5,280,168,112,5,0.26,0.01,340,85,31,92,154,796,622,29,1.48,,0.1,10,1.04,48.57,3.62
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,2.1,7.66,721,3.6,4.2,,15,280,Less than 1.8,,,,8.8,5,140,85,59,5,0.19,0.01,165,42,14.58,60,74,420,280,14,0.72,,0.1,9,0.82,47.57,2.5
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,3.8,7.52,881,5,2.8,,11,350,4,,,,8.8,5,240,78,30,5,0.17,0.01,222,56,20,45,57,558,360,14,0.49,,0.1,7,0.58,34.79,1.66
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,1.4,8.13,1191,8,6.2,,63,430,Less than 1.8,,,,6.6,5,290,141,67,5,0.16,0.01,345,90,29.16,86,120,774,480,20,1.58,,0.1,12,1.12,41.89,2.8
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.96,790,14,4.8,,57,430,4,,,,9.8,5,170,102,87,5,0.1,0.01,198,48,19,64,83,440,347,28,1.56,,0.1,6,1.24,46.59,2.56
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,3.1,8.13,869,5.2,5.8,,47,430,4,,,,6.8,5,240,75,43,5,0.14,0.01,270,70,23.09,42,52,480,340,26,0.74,,0.1,8,0.92,28.66,1.37
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.5,880,8,6.2,,63,430,4.8,,,,8.2,5,170,116,48,5,0.1,0.01,200,54,15.79,58,86,492,386,22,0.89,,0.1,8,0.94,46.97,2.64
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,3,8.5,840,4,3.2,,63,430,6,,,,8.2,17,230,97,47,5,0.16,0.01,250,66,20.66,48,62,480,360,29,1.86,,0.1,3,0.62,34.59,1.7
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.43,1119,6,7.8,,63,540,6,,,,13,5,275,120,77,5,0.22,0.01,315,84,25.52,64,96,680,440,32,1.92,,0.1,8,0.78,38.99,2.35
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,0.3,7.53,1795,8,18.6,,63,540,9,,,,17.7,5,280,214,88,5,1.32,0.02,397,98,37,130,186,994,784,28,1.02,,0.1,14,0.84,49.22,4.05
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,1.2,7.55,1319,5.1,14.8,,74,430,7,,,,10.2,5,195,198,46,5,0.56,0.01,303,70,31,110,155,728,440,16,1.6,,0.1,16,0.82,50.93,3.86
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.24,1295,12,9.2,,57,430,4,,,,18.5,5,270,154,93,5,0.23,0.01,300,76,26.73,86,128,780,520,22,1.56,,0.1,8,0.62,47.17,3.21
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,8.13,1370,8,8.6,,47,430,4,,,,12.2,5,280,190,70,5,1.32,0.01,350,90,30.38,100,126,816,600,21,1.48,,0.1,6,0.78,43.26,2.92
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.45,1280,8,6.8,,27,430,4,,,,18.6,5,245,170,103,5,0.14,0.01,280,70,25.52,102,138,780,540,33,0.84,,0.1,18,0.98,49.64,3.58
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,0.3,7.36,975,6,8.2,,27,430,4,,,,19.2,5,210,120,54,5,0.22,0.01,246,64,20.9,60,86,604,420,26,0.58,,0.1,14,1.08,41.36,2.38
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.55,1344,8,4.2,,27,430,2,,,,18.6,5,240,177,108,5.6,0.23,0.01,275,68,25.52,106,140,800,640,53,0.86,,0.1,24,1.08,49.78,3.66
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.2,7.47,391,2.1,3,,7,180,Less than 1.8,,,,9,13,125,41,10,5,0.1,0.01,140,38,10.94,24,30,254,140,28,0.04,,0.1,4,0.38,30.92,1.1
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.5,7.66,911,3.4,5.2,,21,280,Less than 1.8,,,,6.8,0,140,165,31,5,0.2,0.01,197,49,18,98,136,592,360,22,0.84,,ND,10,0.46,58.43,4.21
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2,7.46,1406,5.2,7.8,,19,350,Less than 1.8,,,,16.8,0,305,175,77,5,0.22,0.01,355,90,31.59,110,140,887,600,43,0.88,,0.1,14,0.76,44.83,3.22
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.1,7.16,599,6,3.2,,33,350,Less than 1.8,,,,5.7,5,140,68,61,5,0.1,0.01,195,50,17.01,30,36,340,240,10,0.82,,0.1,3,0.38,28.15,1.12
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,7.35,762,4.8,4.8,0.1,27,430,Less than 1.8,,,,10.4,5,130,124,51,5,0.1,0.01,145,36,13.37,70,104,496,320,18,0.68,,0.1,5,0.56,59.78,3.75
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.9,7.67,976,5.2,3.8,,27,430,2,,,,23,5,185,130,71,5,0.15,0.01,215,54,19.44,80,102,540,380,42,1,,0.1,6,0.62,49.78,3.02
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.09,980,6.6,4.2,,11,350,4,,,,15.6,5,390,61,58,5,0.1,0.01,390,100,34,38,40,544,340,26,0.66,,0.1,6,0.82,17.88,0.88
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.2,1083,6,5.4,,21,430,2,,,,28.4,5,235,160,91,5,0.14,0.01,265,64,25.52,98,136,682,460,42,0.83,,0.1,9,0.86,51.55,3.62
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.5,852,8,4.6,,21,430,Less than 1.8,,,,14.8,5,205,112,67,5,0.1,0.01,245,62,21.87,68,79,546,381,18,0.58,,0.1,6,0.72,40.36,2.19
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.3,7.28,1056,5.2,4.2,,23,350,Less than 1.8,,,,11.2,5,260,154,59,5,0.12,0.01,290,74,25.52,90,118,668,480,16,0.86,,0.1,8,0.97,45.96,3.01
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.17,1102,11,6.8,,21,430,6,,,,18.6,5,230,140,67,5,0.22,0.01,250,64,21.87,80,112,640,520,36,0.28,,0.1,4,0.82,48.72,3.07
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.33,1101,10,5.2,,27,350,4,,,,22.2,5,255,126,109,5,0.59,0.01,290,72,26.73,78,96,640,440,48,0.84,,0.1,6,0.68,41.1,2.45
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.7,912,10,6.8,,27,430,7,,,,11.8,5,180,121,106,5,0.1,0.01,210,54,18.22,75,96,540,460,29,0.92,,0.1,13,0.84,47.83,2.87
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,Dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
