Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4666,Lakes & Tanks ,Ismailkhanpet Tank,Sangareddy,Sangareddy,6.2,7.44,1215,2.8,6,0.1,4,14,3.6,,,,13,16,156,78,28,5,0.1,0.01,224,46,26,7,23,678,583,11,,0.13,0.1,5,0.11,17.87,0.67
4670,Lakes & Tanks ,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,5.7,7.33,810,2.1,2,,14,220,Less than 1.8,,,,6.2,5,160,110,24,5,0.14,0.01,174,37.6,19.44,71,78,541,,18,0.98,,0.1,6.2,0.52,48.1,2.56
4675,Lakes & Tanks ,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",Hyderabad,hyderabad,4.1,7.56,654,2.8,2.86,,20,350,Less than 1.8,,,,12.2,5,210,53,24,5,0.1,0.01,240,60,21.87,32,34,452,,18,0.61,,0.1,4.63,0.55,23.03,0.95
4680,Lakes & Tanks ,Laknavaram lake,Mulugu,Warangal,5.9,7.88,134,2.1,0.14,,Less than 1.8,33,Less than 1.8,,,,4.2,5,44,10,10,5,0.1,0.01,48,13.6,3.4,6,8,80,,10,0.1,,0.1,1,0.19,26.02,0.5
4681,Lakes & Tanks ,Pakala lake Narsampet,Warangal Rural,Warangal,5.8,7.55,324,2.1,0.2,,Less than 1.8,33,Less than 1.8,,,,9.6,5,120,26,10,5,0.1,0.01,120,39.2,5.35,11,20,198,,18,0.1,,0.1,1.8,0.3,26.18,0.79
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,4.6,8.22,514,2.2,0.86,,17,350,Less than 1.8,,,,12,10,210,52,27,5,0.1,0.01,225,67.2,13.85,31,44,334,,14,0.1,,0.1,3.1,0.32,29.4,1.27
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6.1,7.1,514,2.6,6,0.11,5.5,38,4,,,,12,12,120,64,25,5,0.1,0.01,172.25,36,20,4,18,290,225,8,,0.11,0.1,6,0.1,17.77,0.59
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,2,7.37,1205,4,12.4,,70,540,27,,,,10.2,5,225,168,50,5,0.13,0.01,248,60.8,23.33,96,138,784,,18,1.32,,0.1,6.88,0.68,53.76,3.8
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,1.2,7.49,1240,5.4,3.6,,17,430,Less than 1.8,,,,16.4,5,230,160,60,5,0.64,0.01,254,57.6,26.73,112,154,740,,18,0.96,,0.1,8.97,0.83,55.64,4.19
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2.4,7.54,1245,3.9,2.6,,21,430,Less than 1.8,,,,15.6,5,295,141,40,5,0.11,0.01,328,78.4,32.08,90,120,698,,15,0.92,,0.1,14,0.96,42.87,2.87
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,7.24,1450,10,3,,47,430,Less than 1.8,,,,20.8,5,240,194,122,5,1.92,0.02,284,71,26,118,154,840,,26,2.83,,0.1,14.7,0.83,52.35,3.96
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,1.1,7.55,1335,5.4,3.8,,63,430,Less than 1.8,,,,21.2,5,260,168,62,5,0.47,0.01,296,72.8,27.7,104,140,780,,16,1.98,,0.1,15,1.12,49.01,3.53
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,2.4,7.41,940,4.2,2,,38,430,Less than 1.8,,,,18.7,5,185,124,58,5,0.12,0.01,204,49.6,19.44,63,100,540,,18,1.16,,0.1,6.89,0.65,50.41,3.04
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,7.44,1354,8,2.8,,43,350,Less than 1.8,,,,18.6,5,225,178,96,5,1.9,0.03,248,61.2,23.09,106,156,780,,36,2.44,,0.1,16.3,0.84,55.67,4.3
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,3.2,7.62,1244,3,2,,58,350,Less than 1.8,,,,18.7,5,295,130,30,5,0.1,0.01,342,80.8,34.02,92,102,701,,15,0.71,,0.1,4.2,0.74,38.84,2.39
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,3.8,7.66,744,3.2,2.2,,41,430,Less than 1.8,,,,24.8,7,135,104,38,5,0.1,0.01,162,40.8,14.58,61,74,424,,18,0.67,,0.1,9.64,0.87,47.88,2.52
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,2.2,8.13,1314,4,8.2,,63,350,Less than 1.8,,,,10.2,5,280,158,72,5,0.47,0.03,316,80,28.19,98,130,815,,21,1.16,,0.1,11.1,0.85,46.01,3.17
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,1.8,7.48,1087,5.8,5.8,,31,430,4,,,,18.8,5,245,124,62,5,0.1,0.01,278,67.2,26.73,86,104,640,,16,1.48,,0.1,12,0.99,43.41,2.71
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.45,1420,12,12.8,,63,430,Less than 1.8,,,,28.7,5,270,201,131,7.84,3.18,0.05,288,74,25,112,167,840,,68,2.89,,0.1,8.32,0.87,54.77,4.27
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,3.2,8.12,1465,5,8.8,,43,430,Less than 1.8,,,,18.8,5,300,200,58,5,0.11,0.01,336,84,30.62,101,159,840,,13,1.22,,0.1,10,0.75,49.66,3.76
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.25,984,8,5.6,,47,430,Less than 1.8,,,,26.7,5,205,106,108,5,0.19,0.01,242,56.8,24.3,68,89,580,,45,1.33,,0.1,8,0.83,43.29,2.48
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,5.7,7.38,1133,3.5,10,0.12,6.1,38,4,,,,14,20,216,124,36,6.7,0.1,0.01,329.52,66,40,13,34,640,491,15,,0.12,0.1,7,0.21,17.83,0.81
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,2,7.38,1231,4.9,8.2,,49,430,9.1,,,,17.2,5,270,148,56,5,0.82,0.01,293,76,25,88,130,686,,22,1.03,,0.1,10.5,0.78,47.88,3.3
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.05,1106,6,9.5,,40,350,8.1,,,,14.2,5,260,151,64,5,0.14,0.01,311,75,30,98,108,690,,18,1.04,,0.1,12.5,0.94,41.68,2.66
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.38,1483,6,3.6,,27,430,Less than 1.8,,,,22.7,5,295,204,79,5.6,1.34,0.02,320,72.8,33.53,79,156,840,,34,1.96,,0.1,12.13,0.91,50.14,3.78
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,1.8,7.52,705,3.2,6.8,,27,430,Less than 1.8,,,,8.6,5,140,93,46,5,0.1,0.01,210,52,19.44,51,54,402,,20,1.74,,0.1,5.52,0.56,34.99,1.62
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,3.9,7.36,940,3.2,6.2,,34,430,Less than 1.8,,,,24.8,5,205,120,39,5,0.1,0.01,236,57.2,22.6,62,90,540,,56,0.62,,0.1,6.08,0.29,44.4,2.54
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,3.5,7.27,830,3.6,2.8,,22,430,Less than 1.8,,,,12.2,5,190,96,36,5,0.1,0.01,269,68,24,46,72,490,,16,1.26,,0.1,7.89,0.91,35.85,1.91
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,3.2,7.39,828,3.1,2.4,,49,430,Less than 1.8,,,,9.2,5,185,108,35,5,0.1,0.01,220,54.4,20.41,68,82,523,,19,0.27,,0.1,6.08,0.68,43.79,2.4
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,2,7.35,1427,4.2,3.2,,33,430,4,,,,13,5,255,194,50,5,1.48,0.02,294,70.4,28.67,102,156,820,,23,1.74,,0.1,12,0.82,52.17,3.95
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,2,7.4,1521,3,8.8,,17,430,6,,,,10.2,5,350,202,40,5,1.34,0.02,365,88,35.23,93,164,946,,20,1.22,,0.1,16.35,1.14,47.9,3.72
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.44,1579,10,6.2,,47,430,9.1,,,,19.4,5,285,178,109,5,0.18,0.01,310,70.4,32.56,108,154,905,,23,1.33,,0.1,24.2,0.82,49.42,3.79
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,7.31,2310,8,14.2,,79,430,17,,,,18.6,5,420,290,98,5.6,1.49,0.02,480,112,48.6,190,250,1291,,26,2.88,,0.1,19,1.31,51.74,4.95
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,5.7,8.13,594,2.4,0.7,,6,170,Less than 1.8,,,,12.6,5,140,75,23,5,0.1,0.01,160,32,19.44,48,48,340,,13,0.1,,0.1,3.24,0.41,38.72,1.64
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,6,7.12,522,2.1,6,0.1,9.3,130,8.2,,,,17,16,96,58,15,5,0.1,0.01,152,32,18,5,14,294,222,9,,0.16,0.1,4,0.15,15.97,0.49
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,6,7.33,830,2.2,7,0.13,14,170,9.1,,,,14,16,110,64,18,5,0.1,0.01,169.75,35,20,8,17,470,358,14,,0.13,0.1,6,0.18,17.15,0.57
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.1,7.31,871,2.4,6,0.11,15,140,10,,,,12,20,112,76,25,5,0.1,0.01,184,38,22,7,19,494,384,12,,0.24,0.1,5,0.12,17.62,0.6
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,6.1,7.32,808,2.8,7,0.18,20,210,14,,,,15,24,140,82,27,5,0.1,0.01,216,44,26,9,21,458,349,10,,0.21,0.1,5,0.21,16.88,0.62
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,4,7.45,498,2.1,6.5,,17,430,12,,,,12,5,170,38,36,5,0.1,0.01,190,44,19.44,24,28,280,,23,0.62,,0.1,3.16,0.62,23.78,0.88
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,4.8,7.06,748,3.8,3.1,,23,3.5,Less than 1.8,,,,9.6,5,255,74,58,5,0.1,0.01,268,66,25,27,55,415,,27,0.67,,0.1,3.72,0.52,30.38,1.46
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,0.3,7.39,1093,6,7.8,,63,430,9.1,,,,10.2,5,215,140,62,5,0.82,0.01,244,59.2,23.33,106,121,688,,28,1.38,,0.1,7.82,0.62,50.75,3.36
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,3.2,7.8,1024,4,3.9,,17,430,6,,,,16.8,5,220,143,64,5,1.45,0.05,262,62,26,68,114,605,,28,1.22,,0.1,10.36,0.92,47.26,3.05
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,"4237 & 4694 - Mundlakaatwa, was same Sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.87,1387,6,2,,21,430,4,,,,8.8,5,275,190,44,5,0.15,0.01,320,76,31.59,126,156,840,,16,1.38,,0.1,11,1.06,50.25,3.78
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake was under maintainanace. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,0.3,7.54,1991,6,9.2,,17,350,Less than 1.8,,,,12.2,5,320,282,88,5.6,1.31,0.02,440,108,41.31,172,214,1204,,18,3.64,,0.1,14.3,1.12,50.26,4.43
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,5.2,7.58,412,2.9,0.88,,21,280,Less than 1.8,,,,15.2,5,105,36,20,5,0.1,0.01,110,32.8,6.8,30,42,231,,15,0.62,,0.1,4.18,0.1,44.11,1.74
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,3.9,7.81,1283,3.4,2.8,,21,430,Less than 1.8,,,,21.8,5,245,160,64,5,0.13,0.01,260,60.8,26.24,99,142,740,,33,1.22,,0.1,12.3,0.8,52.7,3.82
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,3.8,7.59,1234,11,17,0.1,70,540,Less than 1.8,,,,65,5,398,148,61,45,23,0.5,328,80,31,84,104,720,570,37,0.1,,0.1,15,0.92,39,2.5
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,7.24,1818,6,9.2,,41,540,9.1,,,,20.8,5,295,275,85,5,0.36,0.01,280,77.2,21.14,144,140,1050,,22,1.76,,0.1,18,1.24,50.02,3.63
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,3.4,7.09,583,3,3,,11,280,Less than 1.8,,,,10.2,5,135,52,34,5,0.1,0.01,140,42.4,8.26,36,54,326,,47,0.1,,0.1,3.97,0.73,44.65,1.98
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,0.3,7.37,1714,6,6.2,,21,430,4,,,,10.2,5,320,218,71,5,0.11,0.01,350,84,34.02,146,190,980,,15,0.74,,0.1,10.86,0.99,53.04,4.4
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,3.2,7.56,1072,2.6,5,,12,430,2,,,,10.2,5,240,114,32,5,0.16,0.01,294,72,27.7,69,89,602,,17,1.33,,0.1,13,0.65,38.27,2.25
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,1.2,8.49,1260,4,8.2,,49,540,10,,,,12,13,280,158,44,5,0.58,0.01,310,74.4,30.13,104,114,782,,26,1.04,,0.1,8.71,1.18,43.44,2.81
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.64,954,8,6.8,,27,350,9.1,,,,16,5,230,102,91,5,0.17,0.01,232,60,26,64,82,540,,24,1.22,,0.1,8.15,1.38,39.88,2.22
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.18,1185,6.3,6.2,,31,540,6.8,,,,10,5,240,170,88,5,0.22,0.01,280,68,26.73,74,124,660,,20,1.18,,0.1,7.16,1.1,48.13,3.21
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.12,1071,6,8.6,,38,430,2,,,,14,5,240,140,67,5,0.26,0.01,272,67.2,25.27,68,109,593,,22,1.22,,0.1,5.89,1.38,45.76,2.87
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,2.8,7.74,1018,3.2,6.1,,31,430,9.1,,,,16,8,240,120,40,5,0.18,0.01,270,64,26.73,46,86,602,,23,0.87,,0.1,4.64,0.69,40.27,2.27
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,1.9,7.27,1102,4,8.8,,32,430,9.1,,,,12.2,0,190,142,54,5,0.22,0.01,220,52,21.87,86,124,644,,25,1.62,,0.1,9.56,0.82,53.6,3.63
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2,7.56,1420,4,6.9,,17,430,Less than 1.8,,,,10.2,5,270,210,48,5,1.34,0.02,320,76,31.59,86,154,840,,34,2.49,,0.1,11.2,0.98,49.91,3.73
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,2,7.38,1387,4.5,12.6,,34,430,4,,,,8.6,5,264,180,56,5,1.32,0.02,310,72,31.59,102,146,775,,21,1.76,,0.1,10,0.93,49.45,3.6
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,0.3,7.5,1429,6,9.1,,39,540,4,,,,18.4,5,240,177,56,5,0.23,0.01,326,80,30.62,112,148,840,,21,1.74,,0.1,11.3,0.89,48.47,3.56
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.08,1477,12,6.6,,53,430,9.1,,,,11.2,5,265,240,135,5,0.14,0.01,292,65.6,31.1,72,164,844,,24,1.62,,0.1,21,0.79,52.66,4.16
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.66,1142,6,7.2,,38,430,4,,,,10.6,5,280,142,48,5,0.17,0.01,300,74.4,27.7,66,104,680,,15,1.06,,0.1,4.86,0.74,42.36,2.6
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.37,1154,6.2,5.6,,21,430,6,,,,17.2,5,270,124,84,5,1.31,0.02,306,71.2,31.1,78,94,684,,22,1.32,,0.1,14.2,1.02,38.55,2.33
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.8,7.44,1399,2.4,6.2,,21,350,Less than 1.8,,,,10.2,5,290,210,28,5,0.17,0.01,338,77.6,34.99,76,144,840,,16,1.33,,0.1,8.26,0.74,47.19,3.4
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,0.3,7.69,1182,10,6.4,,21,430,Less than 1.8,,,,17.8,5,215,194,105,5,0.17,0.01,258,61.2,25.52,63,124,704,,36,1.16,,0.1,8,1.12,50.0,3.35
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.34,1262,6,4.8,,21,430,4,,,,16.2,5,245,174,70,5,0.22,0.01,286,67.2,28.67,78,128,740,,40,1.36,,0.1,14,1.04,47.67,3.28
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,4.2,7.72,437,2.1,2.7,,4,170,Less than 1.8,,,,14.2,7,130,34,10,5,0.1,0.01,120,36.8,6.8,25,34,260,,14,0.1,,0.1,3.14,0.39,37.28,1.35
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,4.2,6.99,819,2.1,10.2,,23,430,Less than 1.8,,,,13.7,5,140,124,24,5,0.19,0.01,210,48,21.87,49,80,516,,14,1.16,,0.1,6.08,0.62,44.27,2.39
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.8,7.14,932,3.1,1.8,,4,220,Less than 1.8,,,,10.6,5,140,164,38,5,0.16,0.01,180,44,17.01,46,108,548,,14,0.5,,0.1,6.56,0.73,55.36,3.49
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,5.7,7.42,964,2.1,3,,14,220,Less than 1.8,,,,6.2,5,155,154,32,5,0.14,0.01,177,38.4,19.68,73,128,588,,12,1.06,,0.1,6,0.52,59.97,4.17
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2.3,7.44,1399,3.2,6.2,,21,350,Less than 1.8,,,,12,5,290,188,48,5,0.17,0.01,338,77.6,34.99,76,140,804,,36,1.33,,0.1,10,0.74,46.33,3.3
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.34,1340,6,8.6,,21,430,Less than 1.8,,,,15.5,5,255,178,44,5,0.25,0.01,310,72,31.59,92,134,784,,24,1.36,,0.1,9.02,0.86,47.41,3.3
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,7.52,1024,5.2,10.8,,11,220,Less than 1.8,,,,8.6,5,370,74,44,5,0.1,0.01,380,96,34.02,48,60,620,,24,0.73,,0.1,7.89,0.58,24.97,1.34
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.1,7.46,724,4.8,2.8,,21,350,Less than 1.8,,,,8.7,5,185,92,49,5,0.17,0.01,220,49.6,23.33,46,64,405,,16,0.76,,0.1,5,0.43,37.94,1.87
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,7.41,770,4,4,,21,430,Less than 1.8,,,,12.2,5,150,100,40,5,0.19,0.01,185,37.6,22.11,56,72,440,,28,1.02,,0.1,3.48,0.57,45.09,2.29
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.1,7.48,920,4,3,,17,430,4,,,,22.8,5,205,105,48,5,0.14,0.01,244,59.2,23.33,62,82,540,,36,1.33,,0.1,7.2,0.7,41.2,2.28
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,8.07,1131,3.8,3.8,,9.1,350,6,,,,12.8,5,305,102,32,5,0.36,0.01,310,75.2,29.65,45,78,640,,24,1.32,,0.1,8.92,0.86,34.43,1.92
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.45,1280,6,3.8,,27,490,Less than 1.8,,,,25.2,5,230,165,100,5,0.25,0.01,284,66.4,28.67,104,134,740,,33,1.22,,0.1,4.95,0.99,49.96,3.45
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,7.81,750,4,4.2,,27,430,Less than 1.8,,,,19,5,210,95,52,5,0.1,0.01,252,60.8,24.3,48,54,472,,26,0.76,,0.1,4.88,0.9,31.15,1.48
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.6,7.87,987,4.8,3.8,,21,430,Less than 1.8,,,,10.8,5,270,104,64,5,0.14,0.01,310,73.2,30.86,66,80,612,,28,1.46,,0.1,5.68,0.95,35.29,1.97
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.72,1102,10,3.6,,33,430,9.1,,,,20.8,5,205,152,111,5,0.82,0.01,210,54.4,17.98,78,126,650,,34,1.34,,0.1,12.9,0.89,54.63,3.77
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.19,850,7,4.8,,21,430,4,,,,18.6,5,220,90,80,5,0.14,0.01,278,62,29.89,42,68,490,,32,0.87,,0.1,4.32,0.65,34.15,1.77
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,7.61,854,2.6,5.6,,21,430,9.1,,,,10.2,5,190,92,68,5,0.2,0.01,231,52.8,24.06,58,70,490,,30,1.33,,0.1,9,0.89,38.43,2.0
