Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,0.7,7.38,1457,4.3,15,,24,350,4,,,,15,9,400,162,30,5,1.69,0.02,415,105.6,36.69,114,,801,,22,1.24,,0.1,,0.41,,
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6.3,7.28,562,2.8,6,0.1,8.3,21,4.5,,,,8,12,124,74,29,5.04,0.01,0.01,196,42,22,10,21,318,226,6,,0.1,0.1,2,0.36,18.6,0.7
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,0.3,7.42,1349,6,8,,63,540,27,,,,14,5,340,159,66,5,1.78,0.02,360,87.6,34.26,98,,822,,20,2.36,,0.1,,0.73,,
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,0.3,7.26,1443,6.2,7.8,,63,430,14,,,,12,5,390,156,56,5,1.68,0.02,405,100.8,37.18,98,,766,,18,1.98,,0.1,,0.81,,
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2,7.17,1328,4.7,3.6,,41,350,17,,,,15,5,405,145,68,5,1.41,0.01,464,110,46,89,,824,,12,3.14,,0.1,,0.99,,
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,7.48,1102,6,4.6,,63,540,17,,,,11,5,290,113,52,5,0.11,0.01,302,74.4,28.19,67,,672,,12,2.62,,0.1,,0.78,,
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,7.75,1498,6,8.2,,40,430,17,,,,16,5,405,152,52,5,1.52,0.04,425,106,38.88,98,,928,,14,2.68,,0.1,,1.24,,
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,0.3,7.72,1405,6,7.6,,33,540,13,,,,12,5,370,132,48,5,1.4,0.04,385,96.8,34.75,85,,874,,22,2.58,,0.1,,0.9,,
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,7.55,1486,8.6,6.4,,70,430,21,,,,18,5,417,159,90,5.6,1.72,0.03,443,113,39,94,,906,,33,2.93,,0.1,,0.78,,
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,2.5,7.56,1403,4.8,4.6,,33,540,17,,,,10,5,365,174,44,5.6,1.12,0.03,380,92.8,35.96,102,,884,,16,2.86,,0.1,,0.79,,
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,2.8,7.33,782,4.2,5.4,,21,350,17,,,,9.2,5,195,108,38,5,0.14,0.01,210,51.2,19.93,62,,478,,22,1.26,,0.1,,0.84,,
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,0.3,7.42,1753,7,4.8,,38,540,6,,,,14,5,375,185,71,6.72,2.38,0.03,407,102,37,124,,984,,41,2.88,,0.1,,0.99,,
2359,Lakes & Tanks ,Pedda Cheruvu (Peerjadhi guda),Medchal Malkajgiri,Rangareddy - I,0.3,7.43,1317,8.6,5.4,,33,540,14,,,,20,10,365,113,83,5,3.05,0.04,385,94,36.45,67,,816,,18,2.44,,0.1,,1.08,,
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.2,1881,10,8.6,,63,540,21,,,,28,5,420,234,114,6.72,2.37,0.02,557,129,57,146,,1204,,31,2.61,,0.1,,1.13,,
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,0.8,7.79,1476,6,5.8,,33,430,11,,,,12,5,340,204,58,5.6,1.95,0.06,395,98.4,36.21,116,,916,,8,1.26,,0.1,,0.76,,
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.28,1206,7.6,7.8,,26,350,11,,,,14,5,315,125,87,5,0.98,0.01,330,82.4,30.13,78,,760,,42,1.85,,0.1,,0.86,,
4236,Lakes & Tanks ,Pedda cheruvu (nacharam),Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,6.6,7.09,1118,4,9,0.12,11,43,6.1,,,,14,32,216,134,36,6.72,0.24,0.01,338,66,42,17,39,636,454,14,,0.15,0.1,6,0.44,19.6,0.9
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.29,1377,10,5.6,,33,540,17,,,,18,5,370,149,114,5,2.26,0.02,385,96.8,34.75,92,,868,,22,2.38,,0.1,,0.7,,
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,1,7.52,1713,6,10.8,,41,540,14,,,,14.8,5,450,206,51,5.6,0.47,0.01,495,114,51.03,124,,936,,48,1.88,,0.1,,0.91,,
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.66,1567,8.6,10.2,,33,540,11,,,,13.8,5,405,170,72,5.6,1.95,0.04,420,107.2,36.94,104,,1002,,63,3.06,,0.1,,0.9,,
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,0.3,7.26,2440,7.4,12.4,,47,430,17,,,,16,5,589,228,71,7.84,2.26,0.03,620,139.2,66.1,148,,1352,,18,3.46,,0.1,,0.89,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,1,8.04,992,6,10,,58,540,21,,,,10.76,5,195,119,60,5,0.63,0.04,215,54,19.44,72,,615,,11,2.82,,0.1,,0.57,,
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,1.8,7.19,955,4.4,9.2,,24,350,11,,,,12,5,250,99,40,5,0.14,0.01,265,67.2,23.57,59,,602,,9,1.78,,0.1,,0.92,,
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,2.8,7.5,798,4,8.6,,47,430,5,,,,12.8,10,205,96,32,5,0.1,0.01,220,54.4,20.41,58,,502,,11,0.88,,0.1,,0.71,,
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,0.3,7.82,1525,8,10.8,,58,430,4.5,,,,18,5,410,160,76,6.72,2.4,0.09,430,109.6,37.91,98,,960,,62,2.96,,0.1,,0.85,,
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,0.3,7.74,1731,7,11.6,,63,540,14,,,,16.8,5,475,206,64,5,1.53,0.05,490,126.4,42.28,126,,1074,,49,2.38,,0.1,,1.18,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.34,1489,8,15.6,,27,430,17,,,,9.8,5,395,138,67,5,0.11,0.01,415,104,37.66,82,,924,,30,2.47,,0.1,,0.84,,
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.9,7.46,2122,6,16,,84,540,27,,,,16.2,5,515,294,55,5.6,1.89,0.03,540,133.6,50.06,174,,1316,,11,3.28,,0.1,,0.98,,
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,4,7.49,692,2.1,1.88,,7,110,Less than 1.8,,,,9.4,5,195,85,12,5,0.1,0.01,205,52.8,17.74,51,,436,,9,0.22,,0.1,,0.45,,
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,6.9,6.87,491,2.1,6,0.1,14,150,8.3,,,,13,28,128,46,16,5,0.1,0.01,172,36,20,6,13,278,195,12,,0.12,0.1,3,0.42,13.76,0.43
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,6.7,6.95,796,2.1,4,0.13,15,170,12,,,,10,24,140,70,22,5,0.1,0.01,207,40,26,9,18,452,320,14,,0.13,0.1,4,0.34,15.49,0.54
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.8,7.08,644,2.6,4,0.14,17,220,8.2,,,,8,28,124,68,27,5.04,0.1,0.01,186,38,22,9,19,365,259,17,,0.17,0.1,3,0.36,17.82,0.6
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,6.6,7.14,820,2.4,5,0.18,20,280,9.2,,,,14,36,164,88,23,5,0.1,0.01,243,48,30,10,25,452,334,10,,0.16,0.1,4,0.42,17.85,0.69
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,3.4,8.01,473,2.6,4.8,,17,350,6.8,,,,14,12,135,38,30,5,0.1,0.01,145,36,13.37,24,,298,,21,0.32,,0.1,,0.54,,
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,1.6,7.63,991,4.8,12.2,,26,350,9.2,,,,18,5,265,107,57,5,0.63,0.01,285,72.8,25.03,64,,624,,20,1.34,,0.1,,0.88,,
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,1.2,7.38,1160,5.8,7.8,,43,430,8.1,,,,14.8,5,300,146,64,5,1.52,0.02,315,78.4,28.92,74,,720,,15,2.08,,0.1,,0.66,,
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.33,1267,8,9.38,,40,350,11,,,,22,5,325,128,75,5,2.79,0.03,345,87.2,30.86,78,,786,,22,1.94,,0.1,,0.86,,
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,"4237 & 4694 - Mundlakaatwa, was same Sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.63,1532,6,13.8,,58,430,4,,,,20.8,5,425,172,58,5.6,2.78,0.06,450,113.6,40.34,103,,964,,32,2.16,,0.1,,1.14,,
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake was under maintainanace. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,0.3,7.54,1983,7,16.6,,63,540,7.8,,,,30.02,5,550,366,64,7.84,3.05,0.06,575,139.2,55.16,228,,1248,,32,2.86,,0.1,,1.08,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,3.1,7.55,571,2.6,2.4,,25,220,Less than 1.8,,,,12.4,5,145,53,12,5,0.1,0.01,160,38,15.79,34,,356,,10,0.64,,0.1,,0.22,,
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,0.3,7.41,1360,6.2,11.6,,31,430,17,,,,6.2,5,345,146,55,5.6,1.45,0.02,365,90.4,33.78,89,,844,,16,2.64,,0.1,,0.87,,
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,4,7.68,1380,14,12,,220,Greater than 1600,Less than 1.8,,,,7.45,20,428,122,74,38,24,2.8,384,88,40,53.18,205,816,550,35,3.47,,0.1,20,,,
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,7.52,1968,8.4,7.8,,58,920,21,,,,14.6,5,505,225,85,7.84,3.06,0.05,520,126.4,49.57,142,,1220,,33,2.86,,0.1,,0.92,,
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,4.6,7.46,656,5,5.6,,15,280,4,,,,10.8,5,180,73,40,5,0.13,0.01,194,48.8,17.5,42,,418,,27,1.08,,0.1,,0.56,,
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,0.3,7.66,1805,12,10.4,,63,540,4,,,,14.3,5,465,206,96,5.6,0.19,0.01,490,122.4,44.71,132,,1138,,39,3.64,,0.1,,1.16,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,2,8.25,1269,5.6,14.3,,26,430,11,,,,20,13,345,152,47,5,0.11,0.01,360,90,32.8,92,,786,,12,1.68,,0.1,,1.14,,
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.93,1366,6,5.6,,27,430,4,,,,18.2,5,375,136,46,5,1.84,0.08,410,104.8,35.96,84,,860,,19,1.54,,0.1,,1.08,,
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Sample were not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,0.3,7.64,1398,5.8,15.8,,58,540,11,,,,18.6,5,385,167,44,5,1.43,0.03,402,100.8,36.45,104,,880,,37,2.16,,0.1,,0.97,,
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,1,7.63,1483,6,14.6,,24,430,14,,,,16.3,5,405,184,61,5,1.27,0.03,425,105.6,39.12,108,,934,,32,1.5,,0.1,,0.8,,
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.33,1383,15,14.8,,63,540,21,,,,30,5,360,143,162,5,1.92,0.02,380,93.6,35.48,84,,858,,42,2.34,,0.1,,0.77,,
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.74,1234,6.4,11.2,,47,430,27,,,,16.6,5,325,155,51,5,1.45,0.04,340,83.2,32.08,88,,766,,10,2.82,,0.1,,0.73,,
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.81,1458,10,14.4,,46,430,27,,,,26.2,5,405,155,92,5,1.4,0.05,420,107.2,36.94,94,,918,,49,3.36,,0.1,,0.89,,
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.5,7.96,1358,6,12.6,,63,540,21,,,,28.2,5,335,138,44,5,1.4,0.06,350,88.8,31.1,78,,856,,32,3.32,,0.1,,0.76,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,0.3,7.58,1454,13,11.6,,39,430,9,,,,20,5,380,149,112,5.6,0.84,0.02,395,93.6,39.12,89,,916,,32,3.28,,0.1,,1.12,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.67,1530,8.2,10,,47,350,12,,,,22,5,420,214,70,5.6,2.5,0.06,440,110.4,39.85,124,,964,,40,2.62,,0.1,,1.01,,
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2.2,8.14,572,4.6,3.8,,21,220,Less than 1.8,,,,10.6,5,150,58,34,5,0.1,0.01,165,43.2,13.85,34,,360,,16,0.26,,0.1,,0.47,,
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake Sample were not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.7,8.18,877,3.4,4.2,,27,280,11,,,,15.6,5,205,102,32,5,0.1,0.01,225,56.8,20.17,64,,552,,20,0.32,,0.1,,0.8,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1.9,8.02,1054,3.6,7.4,,47,540,17,,,,22.6,5,280,128,32,5,1.52,0.08,300,72,29.16,82,,664,,17,2.82,,0.1,,0.58,,
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.65,1502,6,14.8,,48,430,11,,,,14.8,5,410,167,48,5.6,1.95,0.04,430,106.8,39.61,102,,946,,43,2.28,,0.1,,0.76,,
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.7,7.86,1416,6,12.8,,47,430,9,,,,28.9,5,395,168,51,5,1.68,0.06,410,100.8,38.39,94,,892,,41,2.6,,0.1,,0.74,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,6.96,908,8.5,6.8,,20,350,9,,,,12.8,5,235,104,99,5,1.42,0.01,250,63.2,22.36,64,,572,,74,1.84,,0.1,,0.58,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.8,7.5,868,3,13,,33,540,4.5,,,,16,5,220,105,28,2.24,0.11,,242,59.2,22.84,68,,538,,6,1.18,,ND,,0.52,,
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,7.28,775,5,7.8,,12,130,Less than 1.8,,,,16,5,200,94,51,5,0.11,0.01,215,54.4,19.2,56,,480,,19,0.42,,0.1,,0.56,,
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,7.43,958,5.4,6,,21,350,11,,,,15,5,250,124,47,5,0.38,0.01,270,68.8,23.81,74,,604,,10,1.37,,0.1,,0.71,,
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,7.33,971,3,6.2,,24,540,11,,,,16,5,250,73,28,5,0.63,0.01,275,69.6,24.54,43,,612,,21,1.64,,0.1,,0.68,,
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.37,1613,17,14.8,,33,540,9.2,,,,20.8,5,420,204,138,6.72,2.58,0.03,445,110,41.31,116,,1002,,64,3.05,,0.1,,0.78,,
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.5,7.16,714,3.8,8,,17,280,9,,,,16,5,185,80,36,5,0.13,0.01,202,46.4,20.9,47,,448,,13,0.68,,0.1,,0.91,,
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.44,1310,10,10.3,,31,430,9,,,,18.2,5,340,154,101,5,1.25,0.02,360,90.4,32.56,102,,812,,18,2.38,,0.1,,1.02,,
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.1,7.01,1248,5.4,9.17,,34,540,11,,,,13,5,325,155,47,5,1.5,0.01,345,86.4,31.35,94,,774,,12,2.82,,0.1,,0.92,,
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.23,1179,11,10.8,,33,540,17,,,,12,5,305,124,105,5,0.68,0.01,325,82.4,28.92,76,,742,,14,2.86,,0.1,,0.72,,
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.36,1210,8,9.6,,26,350,9,,,,15,5,325,116,75,5,1.51,0.02,340,86.4,30.13,71,,762,,32,2.54,,0.1,,0.87,,
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,Dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
