Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
1810,Borewells,"Borewell at Bodhan, Sriramnagar colony, Shakkarnagar, NZB",Nizamabad  ,Nizamabad,,7.36,2337,,19,0.28,,,,,,,10,40,385,285,20,5,0.1,0.01,757,158,88,82,81,1389.09,1008,6,,0.42,0.1,13,0.4,18.45,1.28
1515,Borewells,"Borewell at Nagaram, Palvancha",Bhadradri Kothagudem ,Kothagudem,,8.29,1564,,22.4,,Less than 1.8,Less than 1.8,Less than 1.8,,,,5,10,310,195,26,5,1.96,0.2,320,73.6,33.05,86,,869,,10,0.26,,0.1,,0.8,,
3088,Borewells,"B/w at J.Narasimha Rao’s house, 14Nos. area, Ramavaram, near MWS dumpsite, Kothagudem",Bhadradri Kothagudem ,Kothagudem,,6.67,1469,,4.6,,Less than 1.8,Less than 1.8,Less than 1.8,,,,7.8,5,345,170,28,5,1.59,0.01,430,98.4,44.71,103,,944,,16,0.54,,0.1,,0.63,,
4261,Borewells,"Borewell at M/s Shalini Steels Ltd., IDA Bollaram, Jinnaram Mandal, Sangareddy District",Sangareddy,RC puram,"Asper the BO directions Dt. 15.03.2021 the borewell located inside the premises of M/s. Shalini Steels Ltd., Bollaram is sealed as the some of the important parameters are exceeding BIS, Drinking water specifications (IS10500:2012) and this office has stopped collecting water sample from this month.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4262,Borewells,"Borewell near Grampanchyat Office, Kistaipally village, Jinnarm Mandal, Sangareddy District",Sangareddy,RC puram,,6.8,2202,,21,0.36,,,,,,,10,36,376,288,26,6.2,0.2,0.01,720,154,82,70,79,1360,946,20,,0.3,0.1,16,0.42,18.69,1.27
4263,Borewells,"Borewell near MPP School, Gaddapotharam Village, Jinnaram Mandal, Sangareddy District",Sangareddy,RC puram,,6.61,4270,,23,0.24,,,,,,,12,32,472,382,70,12.8,1.3,0.01,928,190,110,130,128,2498,1988,26,,0.34,0.1,28,0.38,22.31,1.82
4276,Borewells,"Borewell near Grampanchyat Office, Khazipally village, Sangareddy District",Sangareddy,RC puram,,6.97,2137,,18,0.3,,,,,,,5,24,352,240,17,5,0.1,0.01,635.83,126,78,68,84,1218.09,850,28,,0.18,0.1,16,0.34,21.66,1.44
4267,Borewells,Borewell IDA Kattedan,,Ranga Reddy,Sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4260,Borewells,"Bore well near MSW Dump yard, Medak Town, Medak District",Medak,RC puram,,6.95,1195,,6,0.29,,,,,,,9,20,196,114,18,5,0.1,0.01,313,66,36,32,57,684,469,8,,0.3,0.1,5,0.3,27.83,1.4
4277,Borewells,"B/W at ZPHS, Sulthanpur",Sangareddy,Sangareddy,,6.63,3268,,25,0.48,,,,,,,12,28,576,390,58,9,0.5,0.01,1077,220,128,133,118,1810,1216,22,,0.48,0.1,18,0.42,18.82,1.56
4278,Borewells,"B/W at Aurobindo, Hatnur, Sangareddy",Sangareddy,Sangareddy,,6.83,1376,,15,0.16,,,,,,,7,28,206,208,28,6.2,0.2,0.01,431,85,53,51,87,804,686,10,,0.5,0.1,9,0.4,29.83,1.82
4279,Borewells,"B/W near M/s. Arch Pharma, Gundla machanur, Sangareddy",Sangareddy,Sangareddy,,6.63,1236,,20,0.18,,,,,,,7,20,225,148,52,12.7,1.7,0.01,469,92,58,52,55,810,550,16,,0.56,0.1,6,0.5,19.96,1.1
4280,Borewells,"Borewell at IDA Rampur, Hanamkonda, Warangal",Warangal Urban,Warangal / Warangal ,,7.44,7040,,22.8,,Less than 1.8,Less than 1.8,Less than 1.8,,,,28.6,5,1050,1742,401,5.6,2.39,0.03,2042,497.6,193.91,824,,4435,,5,1.88,,0.1,,1.48,,
4266,Borewells,"Borewell, Near Primary School, Adloor Yellareddy (V), Sadashivanagar (M), Kamareddy Dist.",Kamareddy,Nizambad,,7.17,840,,10,0.23,,,,,,,5,20,180,124,16,5,0.1,0.01,310,68,34,23,32,490,336,8,,0.6,0.1,6,0.48,17.89,0.79
4264,Borewells,"Bore well water point at ZP Girls high school, Bhudan Pochampally (V&M), Yadadri District.",Yadadri Bhuvanagiri,Nalgonda,,6.81,1768,,20,0.38,,,,,,,8,24,340,252,22,5,0.1,0.01,615,124,74,48,61,981,650,12,,0.65,0.1,12,0.56,17.3,1.07
4265,Borewells,"B/W at Gram panchayath office, Dothigudem",Yadadri Bhuvanagiri,Nalgonda,,6.9,1957,,10,0.2,,,,,,,7,28,280,128,14,5,0.1,0.01,474,94,58,30,49,1126,1002,8,,0.6,0.1,6,0.3,18.03,0.98
4281,Borewells,"B/W near Bhimanpalli village (open land), Pochampally Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.74,2736,,24,0.16,,,,,,,8,28,384,348,24,5,0.1,0.01,825,172,96,75,108,1475,1074,14,,0.62,0.1,20,0.2,21.53,1.63
4282,Borewells,"B/W near Aarla bavi (Agricultural field), Pochampally Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.7,1694,,15,0.13,,,,,,,7,24,284,138,18,5,0.1,0.01,442,88,54,52,71,952,695,22,,0.66,0.1,10,0.15,25.21,1.46
4283,Borewells,"B/W near Dantur (Open land), Pochampally Mandal",Yadadri Bhuvanagiri,Nalgonda,,7.08,3193,,25,0.17,,,,,,,8,28,501,414,19,5,0.1,0.01,1097,228,128,183,112,1768,1198,6,,0.5,0.1,19,0.22,17.76,1.47
4284,Borewells,"B/W near malkapur lake, malkapur village (Agricultural field), Choutuppal Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.86,1918,,15,0.3,,,,,,,6,20,236,160,21,5,0.1,0.01,475,98,56,90,68,1075,880,10,,0.4,0.1,12,0.27,23.04,1.35
4285,Borewells,"B/W near peddakondur village (Agricultural field), Choutuppal Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.68,1894,,12,0.26,,,,,,,7,24,276,285,20,5,0.1,0.01,625,128,74,99,86,1080,742,15,,0.42,0.1,14,0.38,22.44,1.49
4286,Borewells,"B/W near Ankireddigudem village (Agricultural field), Choutuppal Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.87,2189,,19,0.32,,,,,,,6,48,348,244,34,8.4,0.6,0.01,687.52,150,76,109,87,1228,978,10,,0.54,0.1,20,0.28,20.87,1.44
4287,Borewells,"B/W near Lingareddygudem village (Beside choutuppal-valigonda road), Choutuppal Mandal",Yadadri Bhuvanagiri,Nalgonda,,6.85,1813,,12,0.28,,,,,,,8,28,296,226,26,6.2,0.3,0.01,613,130,70,136,84,1024,806,8,,0.55,0.1,10,0.26,22.49,1.47
4288,Borewells,"B/W near Nagaram cheruvu, Devalamma nagaram village",Yadadri Bhuvanagiri,Nalgonda,,7.15,1298,,11,0.2,,,,,,,6,24,188,76,19,5.6,0.1,0.01,343,68,42,52,39,727,590,6,,0.47,0.1,6,0.24,19.38,0.91
4289,Borewells,"B/W near Pittam palle village (open land beside village road), Chityal Mandal",Nalgonda,Nalgonda,,6.42,1553,,11,0.24,,,,,,,7,28,220,114,22,6.7,0.8,0.01,401,88,44,83,62,862,688,8,,0.42,0.1,7,0.39,24.64,1.34
4290,Borewells,"B/W near Peddakaparthi village (open land beside village road), Chityal Mandal",Nalgonda,Nalgonda,,6.81,1376,,8,0.22,,,,,,,6,20,158,88,20,5,0.1,0.01,308.06,64,36,57,40,790,640,5,,0.5,0.1,6,0.42,21.49,0.99
4224,Borewells,"Yadadri temple, Yadadri, Bore Well / Koneru",sample could not be collected due to Koneru is under construction.,,sample could not be collected due to Koneru is under construction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268,Borewells,"Borewell located at House of Sri Vital Rao, H.No.2-42, 875, Abestos colony, Gandhi Nagar, Balanagar, Medchal District",Malkajgiri,Ranga Reddy-II,,8.17,956,,16.8,,Less than 1.8,43,Less than 1.8,,,,5.8,5,200,102,14,5,0.1,0.01,232,53.6,23.81,38,,530,,5,0.6,,0.1,,1.06,,
4269,Borewells,"Borewell located at House of Sri P Vekatesh raju,plot no.115, 22-321,APIIC, Co-operative colony, Jeedimetla, Quthbullapur(M), Medchal District",Malkajgiri,Ranga Reddy-II,,7.04,2791,,12,,Less than 1.8,63,Less than 1.8,,,,5,5,535,441,38,6,2.1,0.01,682,166,65,238,,1758,,7,0.38,,0.1,,1.23,,
4270,Borewells,"Borewell located at house of P.Anjaneyulu , Plot No.25, Shakthipuram, Prashanth Nagar, I.E.Kukatpally, Medchal District",Malkajgiri,Ranga Reddy-II,,7.36,2147,,16,,Less than 1.8,27,1.8,,,,5,5,501,212,26,5,0.1,0.01,539,135,49,105,,1374,,14,0.5,,0.1,,1.24,,
4271,Borewells,"Borewell located at Government Primary School, Sy.No.32, Dhulapally (V), Quthbullapur (M), Medchal District.",Malkajgiri,Ranga Reddy-II,,7.79,1599,,22.8,,Less than 1.8,63,Less than 1.8,,,,5,5,385,216,26,5,1.98,0.07,490,120,46.17,124,,1008,,6,0.9,,0.1,,0.98,,
4272,Borewells,"Borewell located at Rajiv Gruha Kalpa, Ahmedguda, Ambedkar Nagar, Kapra Medchal District.",Malkajgiri,Ranga Reddy-II,,8.26,849,,6.2,,Less than 1.8,43,Less than 1.8,,,,5,10,225,93,15,5,0.64,0.06,260,64.8,23.81,42,,545,,6,1.08,,0.1,,0.89,,
4273,Borewells,"Borewell located at Thanda Dundigal (V), Dhundigal (M), Medchal District.",Malkajgiri,Ranga Reddy-II,,7.41,1549,,12.2,,Less than 1.8,47,Less than 1.8,,,,9.6,5,387,310,94,5,2,0.02,286,68.8,27.7,106,,860,,8,1,,0.1,,0.99,,
4274,Borewells,"Borewell points at the periphery of the IDA, Jeedimetla",Malkajgiri,Ranga Reddy-II,,7.84,986,,10,,Less than 1.8,33,2,,,,5,5,181,181,31,5,0.1,0.01,126,30.4,12.15,78,,555,,7,0.86,,0.1,,0.84,,
4275,Borewells,"Borewell points at the periphery of the IDA, Balanagar",Malkajgiri,Ranga Reddy-II,,7.5,2364,,32.8,,Less than 1.8,43,2,,,,5.6,5,440,294,44,5,1.95,0.03,680,165.6,64.64,178,,1489,,5,0.96,,0.1,,1.32,,
